Date,Date_YMD,Status,Total,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,UN
01-Oct-21,01-10-2021,Deceased,233,0,10,1,3,0,0,0,0,0,0,3,0,0,3,1,0,13,95,0,0,50,3,0,4,1,4,0,2,0,0,25,1,0,0,1,13,0
02-Oct-21,02-10-2021,Deceased,242,0,9,0,4,0,0,0,0,0,1,0,0,0,2,1,0,4,121,0,0,49,2,1,3,0,7,0,2,0,1,24,1,1,0,0,9,0
03-Oct-21,03-10-2021,Deceased,182,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,74,0,0,40,2,2,3,0,5,1,0,0,0,23,1,1,2,0,10,0
04-Oct-21,04-10-2021,Deceased,263,0,4,0,9,0,0,2,0,0,0,3,0,0,4,0,0,13,149,0,0,27,6,1,7,0,6,1,1,0,0,16,2,0,0,0,12,0
05-Oct-21,05-10-2021,Deceased,276,0,11,0,7,0,1,0,0,0,0,2,1,1,3,0,0,13,151,0,0,39,3,1,5,0,3,1,4,0,0,16,1,0,2,0,11,0
06-Oct-21,06-10-2021,Deceased,316,0,9,2,6,0,0,0,0,0,0,0,1,0,2,2,0,9,134,0,0,90,4,3,4,1,4,1,1,0,0,25,1,0,0,1,15,0
07-Oct-21,07-10-2021,Deceased,277,0,8,0,8,0,0,0,0,0,0,1,1,0,4,0,0,7,141,0,0,49,1,1,7,1,7,0,0,0,0,27,1,0,0,0,13,0
08-Oct-21,08-10-2021,Deceased,247,0,6,1,5,0,0,1,0,0,0,2,0,0,2,0,0,5,120,0,0,59,6,2,2,1,4,1,3,0,0,20,1,0,0,0,6,0
09-Oct-21,09-10-2021,Deceased,213,0,8,0,5,0,0,1,0,0,0,1,1,0,3,0,0,9,101,0,1,44,0,2,1,2,4,1,0,0,0,14,2,1,0,0,12,0
10-Oct-21,10-10-2021,Deceased,193,0,4,0,5,0,0,0,0,0,1,3,0,0,5,0,0,10,85,0,0,28,3,4,9,0,7,0,2,0,0,15,1,0,0,0,11,0
11-Oct-21,11-10-2021,Deceased,177,0,2,0,5,0,0,0,0,0,0,1,0,0,2,0,0,10,84,0,0,36,0,2,4,0,6,2,0,0,0,13,2,0,-1,0,9,0
12-Oct-21,12-10-2021,Deceased,229,0,12,0,3,0,0,0,0,0,0,2,0,0,4,0,0,11,106,0,0,43,2,2,5,2,6,0,0,0,1,18,1,0,0,1,10,0
13-Oct-21,13-10-2021,Deceased,249,0,8,0,2,0,0,0,0,0,0,1,0,0,1,0,0,10,123,0,0,49,2,3,7,0,7,1,1,0,1,19,1,0,2,0,11,0
14-Oct-21,14-10-2021,Deceased,378,0,10,0,2,0,0,0,0,0,0,2,0,174,4,0,0,6,96,0,0,35,0,3,3,0,6,0,6,0,0,20,1,0,0,0,10,0
15-Oct-21,15-10-2021,Deceased,163,0,9,0,1,0,0,0,0,0,0,4,0,0,2,0,0,9,67,0,0,29,4,1,3,1,5,0,2,0,1,16,1,0,0,0,8,0
16-Oct-21,16-10-2021,Deceased,146,0,7,0,5,0,0,0,0,0,0,3,0,0,2,0,0,6,57,0,0,26,2,2,5,0,3,0,1,0,0,15,1,0,1,0,10,0
17-Oct-21,17-10-2021,Deceased,165,0,5,0,6,0,0,0,0,0,0,4,0,0,1,0,0,4,74,0,0,29,2,1,2,0,3,1,3,0,0,15,1,0,0,0,14,0
18-Oct-21,18-10-2021,Deceased,164,0,6,0,7,0,0,0,0,0,0,4,0,0,5,2,0,12,60,0,0,27,0,3,5,1,5,0,0,0,0,13,2,0,0,0,12,0
19-Oct-21,19-10-2021,Deceased,199,0,4,0,0,0,0,0,0,0,1,4,0,0,2,0,0,14,77,0,0,49,4,1,4,1,4,2,5,0,1,16,1,0,0,0,9,0
20-Oct-21,20-10-2021,Deceased,160,0,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,9,82,0,0,21,3,0,3,0,2,0,1,0,1,20,1,0,0,1,9,0
21-Oct-21,21-10-2021,Deceased,232,0,7,0,4,0,0,1,0,0,0,3,0,0,4,0,0,8,118,0,0,39,1,2,5,1,2,0,1,0,0,20,1,0,1,0,14,0
22-Oct-21,22-10-2021,Deceased,666,0,6,0,2,0,0,0,0,0,1,0,0,0,2,0,0,11,563,0,0,40,2,2,0,1,3,1,0,0,0,19,1,0,0,0,12,0
23-Oct-21,23-10-2021,Deceased,559,0,6,0,3,0,0,0,0,0,0,1,0,0,1,0,0,7,464,0,0,33,0,0,5,1,4,2,0,0,1,17,2,0,0,0,12,0
24-Oct-21,24-10-2021,Deceased,442,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,363,0,0,18,4,3,6,0,4,2,0,0,0,15,1,0,0,1,10,0
25-Oct-21,25-10-2021,Deceased,357,0,7,0,5,0,0,0,0,0,0,0,1,0,3,1,0,10,281,0,0,12,2,0,1,2,3,0,2,0,0,14,2,0,0,0,11,0
26-Oct-21,26-10-2021,Deceased,584,0,6,0,3,0,0,1,0,0,0,4,0,0,2,1,0,7,482,0,0,32,2,0,7,0,4,0,1,0,1,15,1,0,0,0,15,0
27-Oct-21,27-10-2021,Deceased,734,0,8,0,6,0,0,2,0,0,0,1,0,0,2,0,0,13,622,0,1,38,2,2,5,0,2,0,2,0,0,12,1,0,0,0,15,0
28-Oct-21,28-10-2021,Deceased,805,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,2,17,708,0,0,36,1,1,1,3,4,0,0,0,0,12,1,0,1,1,9,0
29-Oct-21,29-10-2021,Deceased,551,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,1,7,471,0,0,36,1,0,2,0,3,0,1,0,0,11,2,0,0,0,8,0
30-Oct-21,30-10-2021,Deceased,445,0,2,0,4,0,0,1,0,0,0,1,1,0,5,0,0,10,358,0,0,26,1,0,3,0,4,0,1,0,0,14,1,0,0,0,13,0
31-Oct-21,31-10-2021,Deceased,251,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,11,167,0,0,20,1,1,2,1,4,0,1,0,1,19,1,0,0,0,15,0
01-Nov-21,01-11-2021,Deceased,440,0,4,0,7,0,0,1,0,0,0,0,0,0,3,4,0,2,368,0,0,10,2,2,1,0,3,1,1,0,0,20,2,0,0,1,8,0
02-Nov-21,02-11-2021,Deceased,274,0,5,0,7,0,0,2,0,0,0,2,1,0,3,2,0,5,187,0,0,10,2,4,2,1,4,1,1,0,1,21,1,0,1,0,11,0
03-Nov-21,03-11-2021,Deceased,473,0,4,0,4,0,0,3,0,0,0,0,0,0,4,2,0,2,362,0,0,48,1,0,1,1,3,0,1,0,1,19,2,0,1,0,14,0
04-Nov-21,04-11-2021,Deceased,227,0,2,0,4,0,0,0,0,0,0,0,0,1,2,0,0,4,136,0,0,39,1,0,2,0,4,1,0,0,0,15,1,0,0,0,14,0
05-Nov-21,05-11-2021,Deceased,415,0,3,0,5,0,0,1,0,0,0,0,0,0,0,2,0,7,314,0,0,39,3,1,6,1,3,1,0,0,0,13,1,0,1,0,13,0
06-Nov-21,06-11-2021,Deceased,517,0,1,0,2,0,0,0,0,0,0,1,0,0,6,0,0,5,467,0,0,0,1,0,2,1,4,1,0,0,1,10,1,0,0,0,14,0
07-Nov-21,07-11-2021,Deceased,259,0,5,0,2,0,0,0,0,0,0,1,0,0,5,0,0,5,201,0,0,10,3,1,2,0,3,0,2,0,0,6,2,0,0,0,11,0
08-Nov-21,08-11-2021,Deceased,330,0,4,0,3,0,0,0,0,0,0,2,0,0,1,3,0,6,262,0,0,16,3,1,2,0,4,0,0,0,1,6,1,0,0,1,14,0
09-Nov-21,09-11-2021,Deceased,445,0,2,0,3,0,0,2,0,0,0,0,0,0,1,2,0,4,384,0,0,15,1,1,1,0,3,0,1,0,0,12,1,0,0,0,12,0
10-Nov-21,10-11-2021,Deceased,351,0,3,0,1,0,0,1,0,0,0,1,0,0,5,3,0,9,259,0,0,27,2,1,5,3,4,1,1,0,0,9,1,0,0,0,15,0
11-Nov-21,11-11-2021,Deceased,518,0,3,0,7,0,0,0,0,0,0,0,0,0,10,0,0,7,419,0,0,45,1,1,0,0,2,0,3,0,0,4,2,0,0,1,13,0
12-Nov-21,12-11-2021,Deceased,557,0,2,0,1,0,0,1,0,0,2,1,0,0,3,0,0,2,471,0,0,41,1,0,1,0,3,0,3,0,0,8,1,0,2,0,14,0
13-Nov-21,13-11-2021,Deceased,236,0,1,0,4,1,0,0,0,0,0,2,0,0,9,0,0,3,174,0,0,0,4,0,2,0,2,0,0,0,0,14,1,0,4,0,13,0
14-Nov-21,14-11-2021,Deceased,154,0,3,0,2,0,0,0,0,0,1,0,0,0,3,2,0,2,65,0,0,49,3,0,1,0,2,2,0,0,0,11,0,1,0,0,7,0
15-Nov-21,15-11-2021,Deceased,198,0,1,0,3,0,0,0,0,0,1,1,0,1,6,3,1,1,127,0,0,18,4,2,3,2,2,1,1,0,1,12,2,0,0,0,5,0
16-Nov-21,16-11-2021,Deceased,285,0,2,0,4,0,0,0,0,0,0,1,0,0,1,2,0,7,210,0,1,19,0,1,3,1,2,0,0,0,0,15,1,0,0,1,14,0
17-Nov-21,17-11-2021,Deceased,473,0,3,0,5,0,0,2,0,0,0,0,0,0,1,2,0,8,388,0,0,34,2,0,1,0,2,1,2,0,0,13,1,0,0,0,8,0
18-Nov-21,18-11-2021,Deceased,465,0,2,0,4,1,0,1,0,0,0,1,0,1,3,2,0,4,372,0,0,32,1,2,4,0,3,0,2,1,1,12,1,0,0,0,14,0
19-Nov-21,19-11-2021,Deceased,279,0,2,0,1,0,0,0,0,0,0,0,1,0,7,-1,0,4,204,0,0,24,3,0,4,0,3,2,0,0,1,13,1,1,0,0,9,0
20-Nov-21,20-11-2021,Deceased,314,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,5,248,0,1,15,1,0,0,0,2,0,7,0,0,12,1,0,0,0,12,0
21-Nov-21,21-11-2021,Deceased,246,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,1,196,0,0,15,2,0,2,0,2,1,0,0,0,14,1,0,0,0,7,0
22-Nov-21,22-11-2021,Deceased,246,0,2,0,5,0,0,0,0,0,0,0,0,0,3,1,0,2,180,0,0,17,0,0,2,1,1,0,2,0,0,13,2,0,0,1,14,0
23-Nov-21,23-11-2021,Deceased,426,0,1,0,2,0,0,1,0,0,0,0,1,0,1,2,0,5,370,0,1,8,1,0,3,0,2,0,1,0,0,13,2,0,0,2,10,0
24-Nov-21,24-11-2021,Deceased,376,0,1,0,2,0,0,0,0,0,0,0,0,0,3,2,0,3,308,0,0,19,2,0,2,0,3,0,0,0,0,14,0,2,0,2,12,0
25-Nov-21,25-11-2021,Deceased,480,0,1,0,5,0,0,0,0,0,0,2,0,1,1,0,0,2,384,0,1,41,1,0,2,0,2,2,4,0,0,17,1,0,0,2,11,0
26-Nov-21,26-11-2021,Deceased,427,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,0,6,388,0,0,0,2,1,2,0,2,0,0,0,0,11,1,0,0,-4,9,0
27-Nov-21,27-11-2021,Deceased,686,0,0,0,5,0,0,0,0,0,1,0,0,0,3,3,0,3,554,0,0,84,2,3,2,0,3,0,0,0,0,11,1,0,0,0,11,0
28-Nov-21,28-11-2021,Deceased,222,0,6,0,1,0,0,0,0,0,1,1,0,0,2,2,0,2,159,0,0,17,1,0,1,0,1,0,5,0,0,9,1,1,0,0,12,0
29-Nov-21,29-11-2021,Deceased,200,0,1,0,6,0,0,0,0,0,1,2,0,0,0,0,0,5,117,0,0,33,4,1,2,0,2,0,3,0,0,9,1,0,0,1,11,0
30-Nov-21,30-11-2021,Deceased,233,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,8,177,0,0,0,2,1,4,0,2,0,3,0,0,9,2,2,1,0,13,0
01-Dec-21,01-12-2021,Deceased,503,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,2,403,0,0,56,1,0,3,0,2,1,3,0,0,11,1,1,0,0,12,0
02-Dec-21,02-12-2021,Deceased,395,0,1,0,3,1,0,0,0,0,0,0,1,0,1,2,1,3,320,0,0,28,1,1,1,2,2,0,1,0,0,12,2,0,0,0,12,0
03-Dec-21,03-12-2021,Deceased,2765,0,1,0,2,2425,0,0,0,0,0,1,0,0,0,2,0,4,269,0,0,24,1,1,3,1,3,1,1,0,0,9,2,1,0,0,13,0
04-Dec-21,04-12-2021,Deceased,459,0,3,0,3,1,0,0,0,0,0,2,0,0,3,0,0,4,315,0,0,100,1,0,0,0,2,1,1,0,2,6,1,0,0,3,11,0
05-Dec-21,05-12-2021,Deceased,219,0,4,0,4,0,0,0,0,0,0,0,1,0,0,2,0,6,161,0,0,14,1,0,3,0,2,0,0,0,0,10,1,0,0,0,10,0
06-Dec-21,06-12-2021,Deceased,222,0,1,0,6,0,0,0,0,0,1,0,0,0,1,2,0,7,168,0,0,7,3,0,1,0,1,0,3,1,0,10,1,0,0,0,9,0
07-Dec-21,07-12-2021,Deceased,185,0,2,0,1,0,0,0,0,0,0,1,0,1,2,4,0,6,134,0,1,10,0,0,0,0,1,1,1,0,0,10,1,0,0,0,9,0
08-Dec-21,08-12-2021,Deceased,163,0,2,0,0,0,0,1,0,0,1,0,0,0,2,2,0,6,112,0,0,14,0,0,0,0,2,0,2,0,0,11,1,1,0,0,6,0
09-Dec-21,09-12-2021,Deceased,633,0,3,0,2,0,256,0,0,0,0,94,0,0,2,0,0,4,225,0,0,17,0,1,1,0,2,1,2,0,0,15,1,0,0,0,7,0
10-Dec-21,10-12-2021,Deceased,395,0,2,0,1,0,0,0,0,0,0,0,3,0,0,1,0,2,340,0,0,12,2,0,3,0,3,0,1,0,0,11,1,0,3,1,9,0
11-Dec-21,11-12-2021,Deceased,307,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,245,0,0,20,2,0,4,0,2,0,1,0,1,13,1,0,1,0,10,0
12-Dec-21,12-12-2021,Deceased,197,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,143,0,0,16,1,0,1,0,1,0,1,0,0,13,2,0,0,0,6,0
13-Dec-21,13-12-2021,Deceased,256,0,1,0,0,1,0,0,0,0,0,0,1,2,0,3,0,7,203,0,0,5,0,0,5,0,2,0,1,2,0,12,1,0,0,0,10,0
14-Dec-21,14-12-2021,Deceased,247,0,1,0,2,0,0,0,0,0,0,0,1,2,2,2,1,7,174,0,0,24,2,1,3,1,1,1,2,0,0,9,1,0,0,0,10,0
15-Dec-21,15-12-2021,Deceased,341,0,3,0,2,1,0,1,0,0,0,0,0,1,2,3,0,2,282,0,0,10,1,0,3,0,2,0,1,1,0,11,1,1,0,1,13,0
16-Dec-21,16-12-2021,Deceased,393,0,3,0,4,1,0,0,0,0,0,3,0,0,1,5,0,2,320,0,0,19,0,1,2,1,1,1,2,0,0,12,2,0,1,0,12,0
17-Dec-21,17-12-2021,Deceased,288,0,3,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,243,0,0,12,0,0,0,0,1,0,1,1,0,11,1,0,0,0,7,0
18-Dec-21,18-12-2021,Deceased,265,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,0,5,218,0,0,11,2,0,1,0,1,0,2,0,0,9,1,0,0,0,8,0
19-Dec-21,19-12-2021,Deceased,132,0,1,0,2,0,1,0,0,0,1,0,0,0,2,1,0,1,96,0,0,9,0,0,0,0,2,1,1,0,0,4,1,0,0,0,9,0
20-Dec-21,20-12-2021,Deceased,453,0,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,2,419,0,1,4,0,1,2,0,1,0,1,0,1,6,0,0,0,1,7,0
21-Dec-21,21-12-2021,Deceased,318,0,1,0,1,1,0,0,0,0,1,30,2,1,2,1,0,5,233,0,0,14,0,2,0,0,1,0,3,1,0,5,1,0,0,1,12,0
22-Dec-21,22-12-2021,Deceased,433,0,2,0,2,0,0,0,0,0,0,3,2,0,1,1,0,4,383,0,1,8,3,0,2,0,1,0,2,0,1,8,1,0,0,0,8,0
23-Dec-21,23-12-2021,Deceased,373,0,3,0,1,0,0,1,0,0,1,0,2,0,0,3,0,2,323,0,0,16,1,0,0,1,1,0,1,0,1,8,1,1,0,0,6,0
24-Dec-21,24-12-2021,Deceased,389,0,2,0,2,0,0,1,0,0,0,0,3,0,0,1,0,4,342,0,1,13,1,1,1,0,2,0,0,1,0,7,1,1,0,0,5,0
25-Dec-21,25-12-2021,Deceased,162,0,1,0,0,0,0,0,0,0,1,1,2,0,2,2,0,4,115,0,0,12,0,1,0,0,1,0,1,1,0,11,2,0,0,1,4,0
26-Dec-21,26-12-2021,Deceased,312,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,3,268,0,0,17,1,0,1,0,1,0,0,0,0,10,1,0,0,0,5,0
27-Dec-21,27-12-2021,Deceased,295,0,0,0,2,1,0,1,0,0,1,0,1,0,0,1,0,4,236,0,0,21,1,0,2,0,1,0,3,0,0,9,1,0,0,0,10,0
28-Dec-21,28-12-2021,Deceased,300,0,2,0,2,1,1,2,0,0,1,1,1,1,0,1,0,2,244,0,1,22,0,0,0,0,2,0,2,0,0,6,1,0,0,0,7,0
29-Dec-21,29-12-2021,Deceased,270,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,6,211,0,0,20,0,1,2,0,2,0,2,0,0,8,0,0,0,1,12,0
30-Dec-21,30-12-2021,Deceased,221,0,1,0,2,0,0,0,0,0,0,1,2,0,1,1,1,3,164,0,0,22,0,0,1,0,1,1,0,0,0,7,1,0,0,0,12,0
31-Dec-21,31-12-2021,Deceased,405,0,2,2,0,0,0,0,0,0,0,1,0,1,1,2,1,8,353,0,0,8,0,0,1,0,2,0,1,1,0,11,2,0,0,1,7,0
01-Jan-22,01-01-2022,Deceased,284,0,0,0,1,0,0,1,0,0,1,0,1,0,1,2,0,5,241,0,0,7,0,0,2,0,2,0,0,0,0,8,2,0,0,1,9,0
02-Jan-22,02-01-2022,Deceased,124,0,2,0,0,0,0,0,0,0,1,1,1,0,1,0,2,6,78,0,0,9,1,0,1,0,1,0,3,0,0,6,1,0,1,0,8,0
03-Jan-22,03-01-2022,Deceased,122,0,1,0,2,0,0,0,0,0,1,0,3,0,1,0,1,5,71,0,0,11,1,0,2,0,0,0,3,0,0,6,1,0,0,0,13,0
04-Jan-22,04-01-2022,Deceased,535,0,1,0,3,0,0,3,0,0,3,2,2,2,0,0,2,4,453,0,1,20,2,1,4,0,1,0,2,1,0,9,2,0,0,1,16,0
05-Jan-22,05-01-2022,Deceased,325,0,0,0,4,0,1,1,0,0,8,1,1,0,1,0,0,2,258,0,1,8,2,0,1,0,2,0,4,2,0,9,1,0,0,0,17,0
06-Jan-22,06-01-2022,Deceased,303,0,1,0,2,2,0,1,0,0,6,2,1,1,0,3,4,1,221,0,0,13,1,0,1,1,1,0,5,0,0,11,2,0,1,3,19,0
07-Jan-22,07-01-2022,Deceased,283,0,1,0,2,2,0,3,0,0,9,2,1,3,1,1,8,4,189,0,1,20,0,0,1,0,1,0,1,2,0,8,3,1,1,0,18,0
08-Jan-22,08-01-2022,Deceased,329,0,2,0,2,0,0,4,0,0,7,1,0,2,0,3,3,4,242,0,0,13,1,0,3,0,0,1,2,2,0,10,2,0,6,0,19,0
09-Jan-22,09-01-2022,Deceased,146,0,2,0,1,1,0,2,0,0,17,1,0,0,1,3,6,4,44,0,1,12,1,0,3,0,0,0,10,1,0,12,1,0,4,1,18,0
10-Jan-22,10-01-2022,Deceased,276,0,0,0,2,5,1,4,0,0,17,1,2,5,2,4,2,4,166,0,1,8,0,2,0,0,0,0,8,2,1,11,1,1,4,5,16,0
11-Jan-22,11-01-2022,Deceased,443,0,0,0,2,5,2,4,0,0,23,4,3,3,0,2,4,5,296,0,1,22,1,2,3,0,1,0,9,4,0,20,2,0,5,1,19,0
12-Jan-22,12-01-2022,Deceased,380,0,0,0,4,3,1,4,0,0,40,2,4,3,3,1,8,10,199,0,1,32,0,0,0,0,0,1,10,3,0,19,2,1,3,3,23,0
13-Jan-22,13-01-2022,Deceased,315,0,2,0,3,7,0,7,0,0,31,4,5,2,1,5,5,8,117,0,3,36,0,1,1,0,3,0,6,7,0,25,2,0,6,2,26,0
14-Jan-22,14-01-2022,Deceased,400,0,1,0,5,2,2,5,0,0,34,3,2,6,1,5,3,14,199,0,0,19,0,0,1,0,4,1,23,3,1,26,3,3,3,3,28,0
15-Jan-22,15-01-2022,Deceased,314,0,1,0,4,4,0,8,0,0,30,4,7,7,0,4,7,7,106,0,0,23,2,0,2,0,2,2,23,8,2,11,2,3,4,2,39,0
16-Jan-22,16-01-2022,Deceased,387,0,1,0,5,9,1,7,0,0,28,7,8,6,2,6,4,13,158,0,2,29,1,0,2,0,3,1,15,6,0,22,3,2,10,0,36,0
17-Jan-22,17-01-2022,Deceased,309,0,0,0,11,5,2,10,0,0,24,6,5,12,6,5,6,14,72,0,0,24,0,0,2,0,3,3,21,5,0,20,3,4,9,4,33,0
18-Jan-22,18-01-2022,Deceased,441,0,4,0,16,4,2,9,0,0,38,6,10,8,5,3,4,20,122,0,2,53,0,2,1,0,4,3,27,9,2,29,2,4,12,6,34,0
19-Jan-22,19-01-2022,Deceased,492,0,8,0,15,11,2,9,0,0,35,7,12,12,7,4,12,21,134,0,5,49,0,0,3,1,6,3,29,12,0,35,3,7,6,6,38,0
20-Jan-22,20-01-2022,Deceased,703,0,5,0,12,6,2,15,0,0,43,9,13,6,7,7,10,29,341,0,1,37,2,2,0,0,7,1,36,13,2,39,2,5,10,4,37,0
21-Jan-22,21-01-2022,Deceased,486,0,5,0,15,11,2,8,0,0,38,9,16,12,9,5,9,22,106,0,4,52,2,1,0,1,6,1,31,15,2,33,2,4,22,8,35,0
22-Jan-22,22-01-2022,Deceased,545,0,6,0,13,10,3,11,0,0,45,8,15,11,6,7,9,26,132,0,5,48,3,1,4,0,7,3,35,17,2,33,2,4,16,7,37,0
23-Jan-22,23-01-2022,Deceased,440,0,4,0,13,2,2,11,0,0,34,8,19,12,2,7,8,19,77,0,8,44,3,1,1,0,6,5,30,19,1,40,1,4,18,5,36,0
24-Jan-22,24-01-2022,Deceased,614,0,7,1,18,8,1,19,0,0,30,5,25,17,11,8,11,32,171,1,6,36,2,1,5,2,5,2,45,23,1,46,3,7,17,11,37,0
25-Jan-22,25-01-2022,Deceased,662,0,12,1,19,4,0,23,0,0,31,8,28,18,9,14,9,52,154,0,7,86,4,1,1,1,7,4,36,22,1,48,2,2,15,6,36,0
26-Jan-22,26-01-2022,Deceased,576,0,9,0,21,7,2,10,0,0,29,7,21,7,8,8,5,39,140,0,8,79,3,4,4,0,10,3,22,21,1,47,1,4,18,4,34,0
27-Jan-22,27-01-2022,Deceased,627,0,9,1,20,1,3,19,0,0,34,15,22,18,7,7,5,49,153,0,6,42,2,6,0,1,8,1,48,20,2,53,3,4,19,13,36,0
28-Jan-22,28-01-2022,Deceased,867,0,12,0,21,6,4,11,0,0,25,20,30,19,10,5,6,50,352,0,5,103,1,6,2,4,10,5,30,21,1,48,2,3,14,7,34,0
29-Jan-22,29-01-2022,Deceased,890,0,3,1,22,6,3,15,0,0,28,10,33,13,3,5,3,70,405,0,5,61,1,3,6,2,15,2,31,22,0,46,2,3,25,10,35,0
30-Jan-22,30-01-2022,Deceased,965,0,12,0,20,4,3,10,0,0,30,7,30,17,14,7,0,68,475,0,9,50,3,4,6,20,19,5,24,21,1,38,1,4,25,5,33,0
31-Jan-22,31-01-2022,Deceased,1192,0,9,1,19,1,4,19,0,0,38,11,35,19,5,15,1,56,729,0,2,39,5,4,3,1,18,3,39,23,0,20,3,6,18,10,36,0
01-Feb-22,01-02-2022,Deceased,1731,0,5,1,20,2,3,16,0,0,27,6,38,15,7,9,2,58,1205,0,6,94,4,3,4,0,17,4,39,20,3,35,2,8,26,18,33,0
02-Feb-22,02-02-2022,Deceased,1009,0,11,2,18,2,4,14,0,0,27,9,34,17,0,9,3,81,500,0,6,79,3,4,3,0,19,6,28,22,0,37,3,1,21,10,35,0
03-Feb-22,03-02-2022,Deceased,1074,0,10,1,19,4,3,12,0,0,13,9,34,16,12,7,2,60,601,0,9,75,1,3,2,0,18,2,40,22,0,30,2,1,23,7,36,0
04-Feb-22,04-02-2022,Deceased,1056,0,5,0,15,4,3,19,0,0,20,10,35,19,7,3,0,53,595,0,9,81,3,2,1,1,23,3,32,21,1,30,1,1,9,15,35,0
05-Feb-22,05-02-2022,Deceased,868,0,9,0,16,2,2,14,0,0,17,6,34,14,6,4,2,50,444,0,8,68,2,4,3,4,22,1,16,19,1,37,2,0,17,13,31,0
06-Feb-22,06-02-2022,Deceased,895,0,9,0,12,0,2,9,0,0,14,7,19,9,11,9,1,47,515,0,6,66,4,4,2,2,23,1,28,7,1,26,1,2,15,9,34,0
07-Feb-22,07-02-2022,Deceased,1187,0,8,1,10,3,2,14,0,0,15,8,21,21,7,6,2,49,860,0,2,24,3,2,0,3,20,2,33,12,1,13,1,1,12,2,29,0
08-Feb-22,08-02-2022,Deceased,1214,0,5,0,8,4,2,10,0,0,12,6,28,17,9,7,1,51,824,0,4,57,6,4,0,1,21,3,26,16,1,37,1,0,13,8,32,0
09-Feb-22,09-02-2022,Deceased,1241,0,2,1,6,1,1,10,0,0,13,6,24,14,1,4,0,48,854,0,5,92,2,2,5,2,22,2,29,17,0,28,1,0,16,5,28,0
10-Feb-22,10-02-2022,Deceased,659,0,4,0,5,1,2,7,0,0,12,4,21,15,6,7,0,39,341,0,6,45,1,4,4,0,21,1,30,15,0,25,2,0,13,2,26,0
11-Feb-22,11-02-2022,Deceased,804,0,5,1,6,1,3,10,0,0,12,4,14,10,9,2,0,41,492,0,3,63,2,1,2,1,20,1,21,9,0,25,1,0,10,8,27,0
12-Feb-22,12-02-2022,Deceased,684,0,6,0,5,5,2,13,0,0,13,1,20,7,4,3,0,38,427,0,7,32,3,2,1,0,24,0,10,8,0,17,0,0,9,2,25,0
13-Feb-22,13-02-2022,Deceased,347,0,3,0,4,0,1,5,0,0,12,4,13,7,3,1,0,27,146,0,4,17,3,1,1,2,22,0,11,7,1,11,1,0,7,6,27,0
14-Feb-22,14-02-2022,Deceased,347,0,1,0,5,1,1,5,0,0,4,1,14,6,0,0,1,25,178,0,4,12,1,1,1,0,20,1,14,6,1,17,0,0,1,2,23,0
15-Feb-22,15-02-2022,Deceased,513,0,4,0,5,1,1,1,0,0,5,3,16,7,1,0,0,26,304,0,3,35,2,2,0,1,22,1,13,12,1,14,0,0,5,7,21,0
16-Feb-22,16-02-2022,Deceased,541,0,3,0,4,0,2,4,0,0,5,5,13,5,2,0,0,24,338,0,3,41,2,0,2,0,19,0,12,13,0,10,1,0,10,4,18,0
17-Feb-22,17-02-2022,Deceased,493,0,2,1,4,0,2,2,0,0,5,3,13,8,3,0,0,23,319,0,6,40,2,0,1,0,16,0,7,7,0,6,0,0,5,3,15,0
18-Feb-22,18-02-2022,Deceased,325,0,1,1,3,2,2,3,0,0,4,3,10,5,1,1,0,19,191,0,2,15,2,1,1,0,15,0,9,6,0,8,0,0,5,2,13,0
19-Feb-22,19-02-2022,Deceased,673,0,2,0,3,0,0,0,0,0,2,1,13,5,3,0,0,20,524,0,2,29,4,2,1,0,18,0,11,9,1,7,1,0,2,1,12,0
